caption,filepath
Antimora microlepis observed foraging alone on the seafloor at a depth of 1489 meters.,src/data/Fathomnet-by-Phylum-2/train/images/2da95db7-c637-49cd-aa8a-fb7e29384f9a_original_jpg.rf.4bb8cdfbefb3b13102806cddcc5eb742.jpg
"Tunicata observed clustering on rocky substrate at 2366.81m depth, indicating a stable community structure in this environment.",src/data/Fathomnet-by-Phylum-2/train/images/656f1397-2962-48f3-b2f0-6d2c9930d788_original_jpg.rf.0cac57798f5548975adae59caee32063.jpg
"Bathyraja spinosissima is observed resting on the seafloor, likely utilizing the substrate for camouflage and potential foraging.",src/data/Fathomnet-by-Phylum-2/train/images/7bea8f98-4bc0-4a97-b43e-4be5b24b306b_original_jpg.rf.74d4a62b57de9bfa62fa94834d3a9dab.jpg
Bathyraja spinosissima observed foraging near rocky substrate at a depth of 1550.3 meters.,src/data/Fathomnet-by-Phylum-2/train/images/520afa30-41c9-4f68-8a8b-abb61544b922_original_jpg.rf.cecf22b9bb375389086f2723c3ad231b.jpg
Pannychia moseleyi observed in a clustered arrangement on the seafloor at a depth of 1440.86 m.,src/data/Fathomnet-by-Phylum-2/train/images/d2d6b0cf-65bb-4274-94b2-d232581cb426_original_jpg.rf.94399d4b56fc182f195e59050ee72604.jpg
"Opisthoteuthis cf. californiana observed foraging on the seafloor at a depth of 1473 meters, exhibiting solitary behavior.",src/data/Fathomnet-by-Phylum-2/train/images/36a7932e-12f8-46c4-95fe-8263ec1c2132_original_jpg.rf.930abb481cca1a64523eaf2c15e4bd70.jpg
Antimora microlepis observed foraging near rocky substrate at a depth of 2225.8 meters.,src/data/Fathomnet-by-Phylum-2/train/images/0119ae5f-0b36-48c1-875a-bb37907cec57_original_jpg.rf.ca7739d8f3dfc6b671c39336171893d8.jpg
"Coryphaenoides observed foraging near rocky substrate at a depth of 1442.47 m, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/3e01dbd5-ff56-4996-bf65-b0b72e196f11_original_jpg.rf.ec3ec002dd9ed012fdf3016f9a74c240.jpg
"Synallactes observed foraging among rocky substrate at a depth of 2302.5 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/9ce237b9-c2f6-487b-9a48-015a0fc82ca7_original_jpg.rf.824ba1cf91f5cbb5fc47636ed86f33b9.jpg
"Bathyraja microtrachys observed foraging on the seafloor at a depth of 2287.16 m, amidst a sparse sedimentary community.",src/data/Fathomnet-by-Phylum-2/train/images/3bbed6ab-617b-4fa0-9b89-07bf1f242bd0_original_jpg.rf.bd227cbfa86a1ba3d986f53445f6dd84.jpg
"Opisthoteuthis cf. californiana observed at 1512m, exhibiting solitary behavior in a deep-sea environment with sparse particulate matter.",src/data/Fathomnet-by-Phylum-2/train/images/23805f49-26b8-4fa2-a247-f20916e261d9_original_jpg.rf.76999a29dde1d24c520ceaf1ebe9c78f.jpg
"Synallactes and Comatulida are observed in close proximity on rocky substrate, indicating a potential foraging or clustering behavior at this depth.",src/data/Fathomnet-by-Phylum-2/train/images/cdecd3e9-6671-49b8-9afb-fe9be465bef9_original_jpg.rf.c0999d6666df291913dcba432d922c2e.jpg
A single Psychrolutes phrictus is observed swimming above a rocky substrate at a depth of 1536.68 meters.,src/data/Fathomnet-by-Phylum-2/train/images/b784d58d-9e6d-4d2c-9117-fad7801d8e57_original_jpg.rf.de1c5ff8f6865ff535c290f95ae6bcaa.jpg
"Synallactes and Hyalonema observed at 2436.6m, with Synallactes foraging near rocky substrate and Hyalonema positioned on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/13ef4af0-5308-48c8-8ab8-939fa705e2ff_original_jpg.rf.f800f2a2d9f64870b5724aeb0d1fd378.jpg
"Coryphaenoides observed foraging among rocky substrate at a depth of 1521.46 m, indicating a benthic feeding behavior.",src/data/Fathomnet-by-Phylum-2/train/images/45f8e621-4357-4a62-b3de-c6bb997d8b88_original_jpg.rf.09112a872392cc948007b4b700e7067e.jpg
"A solitary Pteraster is observed on a rocky substrate at a depth of 2361.17 m, indicating a sparse community structure.",src/data/Fathomnet-by-Phylum-2/train/images/1ba6b4bd-f70c-4d88-822f-0edf2050fe5b_original_jpg.rf.18b1509d79ad3229142b07ac90958ecd.jpg
A dense community of 19 Zoantharia with 1 Galatheoidea exhibits clustering behavior on the substrate at 1817.26 meters depth.,src/data/Fathomnet-by-Phylum-2/train/images/372051d3-ca43-43e6-a8c5-a0c92fb595f3_original_jpg.rf.78ab8c2e0bf6e73f2a9e96c37db9d630.jpg
"Coryphaenoides observed foraging near rocky substrate at a depth of 1442.47 m, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/3e01dbd5-ff56-4996-bf65-b0b72e196f11_original_jpg.rf.ec7bff80b30afb29cd444ac53cf63716.jpg
"Antimora microlepis observed foraging on rocky substrate at a depth of 1767.5 meters, indicating a benthic community type.",src/data/Fathomnet-by-Phylum-2/train/images/5ec842d6-e581-4960-8eeb-78c9db3a598e_original_jpg.rf.1b34bec8eef1a9b5ab53548fc3231b6e.jpg
Keratoisis at 1561.0m exhibits a clustered arrangement with associated anemones and corals on rocky substrate.,src/data/Fathomnet-by-Phylum-2/train/images/248a60f7-057e-420a-9078-9a8432a0addb_original_jpg.rf.359656710fb76b9366fc858db40d58e4.jpg
"A Psychrolutes phrictus is observed resting among rocky substrate at a depth of 1558.0m, indicating a solitary behavior in a benthic community.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_original_jpg.rf.db29f2bc132a54c1fef288f039bb22b0.jpg
"Chionoecetes tanneri observed foraging among rocky substrate at a depth of 1666.68 m, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/fd008e42-e8b8-4b55-9d23-4e23b9d9e2ca_original_jpg.rf.1fadac7316a1c9c8ff76b0a9cccd8b0a.jpg
"A solitary Pteraster is observed on a rocky substrate at a depth of 2366.1 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/c0346466-21e3-4f90-ab36-63a1bf239a2c_original_jpg.rf.b166e451a059f1810a52dd9021a4325a.jpg
"A solitary Coryphaenoides is observed swimming over a flat, sediment-covered seabed at a depth of 2338.9 meters.",src/data/Fathomnet-by-Phylum-2/train/images/1c628f9e-65a7-4df2-88e8-be6ec37875ae_original_jpg.rf.592f36ffed645008317cf1378e6b21f3.jpg
"Bathyraja spinosissima is observed resting on the seafloor, likely utilizing the substrate for camouflage and potential foraging.",src/data/Fathomnet-by-Phylum-2/train/images/7bea8f98-4bc0-4a97-b43e-4be5b24b306b_original_jpg.rf.c1a88ac866873ba91582a72f5abb204d.jpg
"Synallactes observed foraging among rocky substrate at a depth of 2209.7 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/4666969d-a6a6-4e12-848b-79e0d39fec67_original_jpg.rf.88983ea091303b5e2ec0e203b5b5732d.jpg
"A single Psychrolutes phrictus is observed resting on the seafloor, indicating a solitary behavior in a soft sediment habitat.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_original_jpg.rf.9ea1681d732b17f43b22c4bf9fca2243.jpg
"Ophiuroidea observed on the seafloor, exhibiting a solitary arrangement amidst a sandy substrate at 1509.66 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/28bb05db-f3a2-4d83-94df-84682e5d1def_original_jpg.rf.a0ce6e5cdab77e73f5ebfdbd9f83bbda.jpg
"A solitary Solmissus is observed at a depth of 1302.75m, drifting amidst sparse particulate matter in the water column.",src/data/Fathomnet-by-Phylum-2/train/images/746f8e88-87c3-45bd-994d-0645f0ba3be5_original_jpg.rf.6c3f38007b096b2475dfcb31be9b39c1.jpg
"Coryphaenoides observed foraging alone at a depth of 2483.9 meters, amidst a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/31a87b5f-45ce-43ef-bab4-b348eba09f33_original_jpg.rf.e11fcd2e64472b449d39cef58dbb1115.jpg
"A Hymenaster is observed foraging on the seafloor, surrounded by rocky substrate at a depth of 2455.3 meters.",src/data/Fathomnet-by-Phylum-2/train/images/39929331-e295-49a6-8b34-3b5dec7ee5f9_original_jpg.rf.7e97a590cb4eed679baf771a8ededb3b.jpg
"Coryphaenoides observed foraging among rocky substrate at a depth of 2436.57 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/e361d95a-9e9d-4e60-8dc6-b941f4c545b5_original_jpg.rf.ead48fb878962e40e07084241d35c404.jpg
"Synallactes observed foraging among rocky substrate at a depth of 2204 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/4691de51-2cf2-4b2f-8d1f-0b694005565a_original_jpg.rf.bbfa6a799b9c0821516871ee139f8eb0.jpg
"Synallactidae observed at 2207.34 m, exhibiting solitary distribution across rocky substrate with minimal interaction noted.",src/data/Fathomnet-by-Phylum-2/train/images/92b34183-4599-4dc5-9b8c-9afee015b67e_original_jpg.rf.44c21b8a5dfb4bf5f462e82c63d6b39e.jpg
A Synallactes was observed foraging among rocky substrate at a depth of 2332.54 meters.,src/data/Fathomnet-by-Phylum-2/train/images/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original_jpg.rf.c6152b076fd4bce68c602b423654dd8a.jpg
"Ceriantharia observed at 1515.89m, exhibiting solitary behavior on the seafloor with no visible interactions or clustering with other organisms.",src/data/Fathomnet-by-Phylum-2/train/images/e09975fa-2221-4bc3-8fc5-e04cbe98dca3_original_jpg.rf.e56b5165f5041d346cf1f8e4ffbd7c92.jpg
"Opisthoteuthis cf. californiana observed resting on the seafloor at 1543 meters, exhibiting solitary behavior in a soft sediment habitat.",src/data/Fathomnet-by-Phylum-2/train/images/ad7ffee7-c8c3-4277-a396-7a6296019944_original_jpg.rf.6202f1889eb8fbdc17f896f535ee8bdf.jpg
"One Crossaster borealis is observed resting on rocky substrate at a depth of 2362.95 m, indicating a solitary spatial arrangement.",src/data/Fathomnet-by-Phylum-2/train/images/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_original_jpg.rf.5006b1611be2e131bf3fe8b5bf67e866.jpg
Two Synallactes are observed foraging in close proximity on the rocky substrate at a depth of 2324.85 meters.,src/data/Fathomnet-by-Phylum-2/train/images/1c8a72dd-2e3f-4f1f-b687-790d589a9dc0_original_jpg.rf.03cc3d260948af1b58c5733cbd4599b4.jpg
"Ceriantharia observed in solitary arrangement on rocky substrate at a depth of 2269.48 m, indicating a low-density community structure.",src/data/Fathomnet-by-Phylum-2/train/images/43af30ec-c448-4b1d-8152-369887e63f9b_original_jpg.rf.34284fbcfe04ab101173eb52084f4abc.jpg
Antimora microlepis is observed foraging near rocky substrate at a depth of 2349.77 meters.,src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_original_jpg.rf.f5dbfeaa6a92d497976aa22cd439f0a0.jpg
Bathyraja spinosissima and Coryphaenoides exhibit spatial arrangement on the seafloor at a depth of 1829.5 meters.,src/data/Fathomnet-by-Phylum-2/train/images/763521d3-dfe9-4221-ad5c-40d110285b18_original_jpg.rf.f54ef0b35ba4c42ebe4a8ef6f42cbe4e.jpg
"Bathyraja abyssicola forages on the seafloor, exhibiting solitary behavior at a depth of 1531.38 meters.",src/data/Fathomnet-by-Phylum-2/train/images/4338fb19-5f5e-4157-8025-eb2f72452e49_original_jpg.rf.1ed6be7405588494120d28240ff1f26e.jpg
"Macrouridae observed foraging among rocky substrate at a depth of 1523.3 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/4cfa4db8-d814-4cf7-8858-097aa1786bcd_original_jpg.rf.eb543ddde460cc41c88868f05342bdcb.jpg
"A solitary Coryphaenoides acrolepis is observed on the seafloor, indicating a sparse community structure at this depth.",src/data/Fathomnet-by-Phylum-2/train/images/2ea570f9-4688-4fa0-91f2-7b2f6062eaa1_original_jpg.rf.9df0619bb15db27b623a1c6a2846b9fe.jpg
"Coryphaenoides observed foraging on the seafloor, with a sparse distribution of rocky substrate and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cbec2932-30e5-45eb-b383-ee2f52fe38d3_original_jpg.rf.8e8bcae6e4dd9b7ff1fddc2f864daa2f.jpg
"Two Synallactes are observed foraging among rocky substrates at a depth of 2309.18 m, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/d62df391-e837-40ed-8f16-fbeef34a1789_original_jpg.rf.b71746a91bedb19ba10e8d706fd8b5ff.jpg
"Coryphaenoides acrolepis observed at depth, exhibiting solitary behavior near a rocky substrate in a deep-sea habitat.",src/data/Fathomnet-by-Phylum-2/train/images/42885d57-10c6-4cda-ac27-12a023133b24_original_jpg.rf.32ac943967b9b3821b3dc63805fb6c38.jpg
"Antimora microlepis forages near rocky substrate, while Crinoidea are observed in the surrounding benthic community at 1489.35 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/4d193119-f41f-4189-9676-242ab4a0f7e1_original_jpg.rf.38dcb8a720d497d8065e4b29cb36debe.jpg
"Crossaster borealis is observed foraging on the seafloor, indicating a solitary feeding behavior in a rocky substrate community.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_original_jpg.rf.9f891394a162ffe4c40e36d6abf19fac.jpg
One Antimora microlepis observed foraging over a rocky substrate at a depth of 2065.7 meters.,src/data/Fathomnet-by-Phylum-2/train/images/4a4deb91-5e33-4766-bf14-d419d764e2aa_original_jpg.rf.e0defd263613c334503409323c77a2d1.jpg
"Chrysogorgia exhibits a solitary growth form on rocky substrate at 2243.16m, surrounded by small fish, indicating a diverse benthic community.",src/data/Fathomnet-by-Phylum-2/train/images/95d22136-1a0d-4f30-9c25-b1f2834bb13b_original_jpg.rf.ed4cb6915554fd7bfc9c0fada2205fb8.jpg
"One Pteraster is observed resting on rocky substrate at a depth of 2431 meters, indicating a solitary spatial arrangement.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_original_jpg.rf.1220b542b431102ad2cc2d7d92dc6186.jpg
"Bathyraja microtrachys forages among rocky substrates at a depth of 2283 meters, exhibiting solitary behavior in its habitat.",src/data/Fathomnet-by-Phylum-2/train/images/16edde01-5afb-48a9-a766-82247c057bd8_original_jpg.rf.b3b572d38e5fab2f8027e90ce8ffa5c1.jpg
"Bathyraja microtrachys is observed foraging on the seafloor at a depth of 2283.39 meters, indicating a benthic community type.",src/data/Fathomnet-by-Phylum-2/train/images/7fc31450-04ee-405b-b5c8-79035947f3a9_original_jpg.rf.17f38af59afc33c73ce2bf1bcee8c26c.jpg
"Coryphaenoides observed foraging near rocky substrate at 1467.3 m depth, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_original_jpg.rf.49bac3055f008c23d57ee3a9bd768126.jpg
"Opisthoteuthis cf. californiana observed at 1512.93m, exhibiting solitary behavior in a sparse deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/515be2d2-e6cd-4b6a-9e4a-42503f088388_original_jpg.rf.6a6cdcced6db46e4ad742a08b1df1942.jpg
"Opisthoteuthis cf. californiana observed resting on the seafloor, exhibiting solitary behavior at a depth of 1542.98 meters.",src/data/Fathomnet-by-Phylum-2/train/images/4ddd8fc7-b312-492e-9ca5-6d6f5d9c0300_original_jpg.rf.8a548d9929fef6e73544569818127566.jpg
Coryphaenoides acrolepis is observed foraging alone over a rocky substrate at a depth of 2195.5 meters.,src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_original_jpg.rf.d766c57e157c1e947694c6d088f82097.jpg
A Hymenaster is observed foraging among rocky substrates at a depth of 2501.41 meters.,src/data/Fathomnet-by-Phylum-2/train/images/17dca085-0aa8-47c3-be60-b66c844d5778_original_jpg.rf.1a681fb3786a6e4f903c2ae758766b5e.jpg
"A solitary Coryphaenoides forages among rocky substrate at a depth of 1806.9 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/46563a77-107a-4795-8aa8-10584abbb2e4_original_jpg.rf.24c6c1dce899f4ae3e3a360969be8cd8.jpg
"Ophiuroidea observed on the seafloor, exhibiting a solitary arrangement amidst a sandy substrate at 1509.66 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/28bb05db-f3a2-4d83-94df-84682e5d1def_original_jpg.rf.2f623e8e5009d89cb7fce3493c30d944.jpg
"One Pteraster is observed on the rocky substrate at a depth of 2027.25m, indicating a sparse benthic community.",src/data/Fathomnet-by-Phylum-2/train/images/1a19cab1-342d-4a40-b1e2-f62e71c72b83_original_jpg.rf.7d4501a77a580d406045f53f3ef2620d.jpg
"Ceriantharia observed at 2287.13m, exhibiting solitary distribution on the seafloor with minimal interaction with surrounding fauna.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_original_jpg.rf.7ecef9db746bfebb91777bdee479c374.jpg
"Coryphaenoides observed foraging among rocky substrate at a depth of 1729 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/c8433d2b-a9ff-491e-abfe-50e26a89f547_original_jpg.rf.14bb5321e6512e640a6623b7a2d9ba53.jpg
"A Hymenaster is observed resting on the seafloor, surrounded by rocky substrate at a depth of 2452.77 meters.",src/data/Fathomnet-by-Phylum-2/train/images/7282f04a-da91-4032-b03d-179e5a301899_original_jpg.rf.51e51bd5b7465ffb78b454237406d596.jpg
"Synallactes observed foraging among rocky substrate at a depth of 2302.5 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/9ce237b9-c2f6-487b-9a48-015a0fc82ca7_original_jpg.rf.6ed8514814479d9334f3b8d24bc03078.jpg
"Opisthoteuthis cf. californiana observed resting on the seafloor at 1543 meters, exhibiting solitary behavior in a soft sediment habitat.",src/data/Fathomnet-by-Phylum-2/train/images/ad7ffee7-c8c3-4277-a396-7a6296019944_original_jpg.rf.cb09caad136b7db8b70ebc663123387b.jpg
"Coryphaenoides observed foraging among rocky substrate at a depth of 1521.46 m, indicating a benthic feeding behavior.",src/data/Fathomnet-by-Phylum-2/train/images/45f8e621-4357-4a62-b3de-c6bb997d8b88_original_jpg.rf.d561c6aeb1363bdea034bfc58855d06f.jpg
"Coryphaenoides forages among talus at a depth of 1560 meters, exhibiting solitary behavior in a rocky substrate community.",src/data/Fathomnet-by-Phylum-2/train/images/49f8eddb-5ee3-40ed-b536-89a52172563f_original_jpg.rf.458715223369a3d337be979060230d31.jpg
"Synallactes observed foraging on the rocky substrate at a depth of 2248.32 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/26586708-a08b-4a6b-bd31-0251627c918c_original_jpg.rf.09e98ae3b682e08e07575c4b27b329a6.jpg
Antimora microlepis is observed foraging among rocky substrate at a depth of 1714.68 meters.,src/data/Fathomnet-by-Phylum-2/train/images/5e711c56-639a-4222-9cb1-2fa34907ba36_original_jpg.rf.c7c228c509f053c4f611d4312794d6b3.jpg
Coryphaenoides acrolepis observed foraging in a rocky substrate habitat at a depth of 1511.8 meters.,src/data/Fathomnet-by-Phylum-2/train/images/3e00f514-e264-4573-9b01-b754fd66cee2_original_jpg.rf.baa2102ab00c22a18cfc678a29db4d46.jpg
"Bathyraja spinosissima forages among rocky substrates at a depth of 2059.56 m, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/150f24a0-aa88-468e-9415-f1e8ea6c7f8d_original_jpg.rf.4155c6d5cc2380f3030b7d92d474d6dc.jpg
"Euplectellidae is observed in a sparse community, positioned among scattered rocky substrates at a depth of 1963.3 meters.",src/data/Fathomnet-by-Phylum-2/train/images/721c0e83-16ae-41cd-8237-6e0cc92e6b79_original_jpg.rf.aaf21eae2851f6af53a15215fdc8cf23.jpg
Antimora microlepis is observed foraging alone over a sandy substrate at a depth of 1500.88 meters.,src/data/Fathomnet-by-Phylum-2/train/images/c1211b39-af32-4ce0-8629-b9f237b8266b_original_jpg.rf.da4c107e9fd99ac2d535cc39cc324c91.jpg
"Solasteridae observed foraging among rocky substrate at a depth of 2236.75m, indicating a diverse benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/07f19530-a0c3-4a49-ab20-77f65c576d60_original_jpg.rf.03a94b8d0299fa3b9f86aa8500dbd913.jpg
"Bathyraja spinosissima forages on the seafloor, exhibiting solitary behavior at a depth of 1549.57 meters.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_original_jpg.rf.cf7644794b0af8108c9a9761a148f13c.jpg
"One Opisthoteuthis cf. californiana observed on rocky substrate at 1478 meters depth, indicating a solitary foraging behavior in a benthic community.",src/data/Fathomnet-by-Phylum-2/train/images/a5188e36-ef01-41bc-9f12-1890c11cb1b9_original_jpg.rf.93cd06fabc921a21303fba26ab810238.jpg
"Bathyraja spinosissima forages on the seafloor, exhibiting solitary behavior at a depth of 1549.57 meters.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_original_jpg.rf.0515223b53b52cba9aa8973afb2f902a.jpg
"Munidopsis observed foraging in rocky substrate at a depth of 2024.17 meters, indicating a benthic community structure.",src/data/Fathomnet-by-Phylum-2/train/images/24dcc7ed-6c96-4c9c-8055-aace1258ddc1_original_jpg.rf.9b76686f06c625ad2351a7681c55d048.jpg
"Peniagone observed on rocky substrate at 1712 meters, indicating a sparse community structure with minimal clustering.",src/data/Fathomnet-by-Phylum-2/train/images/394e1ee0-6b58-4f75-8842-edddf627a6d9_original_jpg.rf.4d7389b01348a9d764b24a1988c60c66.jpg
"Antimora microlepis is observed near Octocorallia, indicating a spatial arrangement typical of deep-sea rocky habitats.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_original_jpg.rf.7967b3691aa6ece6116b98cc1c5eb8ee.jpg
A Holothuroidea is observed foraging on the sediment surface among rocky substrate at a depth of 2252.2 meters.,src/data/Fathomnet-by-Phylum-2/train/images/072a0020-bf83-4edb-99e9-cbd0f4f01c41_original_jpg.rf.2fb1e3219978a9a285541797ce5a7f48.jpg
Opisthoteuthis cf. californiana observed foraging among rocky substrate at a depth of 1541.46 m.,src/data/Fathomnet-by-Phylum-2/train/images/ef21dbef-b552-44f5-847a-e2bb36ee6b7b_original_jpg.rf.cd64b913df29c57f131c861f5ad1c647.jpg
Coryphaenoides acrolepis forages alone on rocky substrate at a depth of 1714.34 meters.,src/data/Fathomnet-by-Phylum-2/train/images/e61a8e4b-8a1c-4311-8c52-53308deb464e_original_jpg.rf.0519c30e41086af4d72022bbf04dce03.jpg
"Synallactes observed foraging on the seafloor, indicating a benthic community associated with rocky substrate at 2246.83 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/6a3b7c16-dc62-4ff7-b0e2-bcffde6bacbd_original_jpg.rf.5663457a56aee6403903d7c2806f10b7.jpg
Poralia rufescens is observed in isolation above a rocky substrate at a depth of 2021.48 meters.,src/data/Fathomnet-by-Phylum-2/train/images/2e27fdce-fac6-4271-8d2e-114f50d1d354_original_jpg.rf.26ee1a830fac752b95365b1f920798af.jpg
Antimora microlepis observed foraging near rocky substrate at a depth of 2264.44 meters.,src/data/Fathomnet-by-Phylum-2/train/images/a8b47b61-389d-480a-840e-e10b6737316b_original_jpg.rf.4dec675c2063279109245802a112e185.jpg
Antimora microlepis observed foraging alone on the seafloor at a depth of 2296.74 meters.,src/data/Fathomnet-by-Phylum-2/train/images/67aad265-8a88-4275-8e8c-fac22a989d28_original_jpg.rf.e7b832798a25847b585899a13d3d6a94.jpg
"A single Hymenaster is observed on rocky substrate at 2387 meters, indicating a solitary foraging behavior in a rocky benthic community.",src/data/Fathomnet-by-Phylum-2/train/images/4acd0930-32c2-403b-917f-050f37a5c04c_original_jpg.rf.5a94d5d68fdd4e4bdd7b9fdd0a08c4a4.jpg
"A siphonophore is observed drifting above a rocky substrate, indicating a solitary foraging behavior in this deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/fc4f0300-8602-4b52-bf31-e400ff4aecf7_original_jpg.rf.1370fe427337d4b6f3cc659014ee6525.jpg
A Synallactes is observed foraging on rocky substrate at a depth of 2296.64 meters.,src/data/Fathomnet-by-Phylum-2/train/images/4b9431dc-ff07-4eac-992b-24c27e7bb828_original_jpg.rf.34183c5246e9d7ecfbdbfe07d21be857.jpg
"Pteraster and Swima bombiviridis observed on rocky substrate at 2036m, with no evident interaction or clustering noted.",src/data/Fathomnet-by-Phylum-2/train/images/df799c77-f0a8-49e6-bf55-bd461df39bd4_original_jpg.rf.52839b3a7ca7c87978a323f89531151d.jpg
"A solitary Pteraster is observed on the seafloor, indicating a sparse community structure at this depth.",src/data/Fathomnet-by-Phylum-2/train/images/b4fe74b2-b7f1-437d-8db1-a14a15497a2d_original_jpg.rf.2b2694582c11520f2c2eccc25fb01249.jpg
