caption,filepath
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/7bea8f98-4bc0-4a97-b43e-4be5b24b306b_original_jpg.rf.c1a88ac866873ba91582a72f5abb204d.jpg
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a substrate of large, rounded basaltic rocks interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4666969d-a6a6-4e12-848b-79e0d39fec67_original_jpg.rf.88983ea091303b5e2ec0e203b5b5732d.jpg
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale gray coloration, resting on a soft, sedimentary substrate with distinct linear patterns.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_original_jpg.rf.9ea1681d732b17f43b22c4bf9fca2243.jpg
"Ophiuroidea exhibit a star-shaped morphology with slender arms, pale coloration, and a rough texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/28bb05db-f3a2-4d83-94df-84682e5d1def_original_jpg.rf.a0ce6e5cdab77e73f5ebfdbd9f83bbda.jpg
"Solmissus exhibits a bell-shaped, translucent body with long, trailing tentacles, suspended in a pelagic environment devoid of solid substrate.",src/data/Fathomnet-by-Phylum-2/train/images/746f8e88-87c3-45bd-994d-0645f0ba3be5_original_jpg.rf.6c3f38007b096b2475dfcb31be9b39c1.jpg
"Coryphaenoides exhibits an elongated, streamlined body with a pale coloration and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/31a87b5f-45ce-43ef-bab4-b348eba09f33_original_jpg.rf.e11fcd2e64472b449d39cef58dbb1115.jpg
"Hymenaster exhibits a pentagonal shape, pink coloration, smooth texture, resting on a substrate of coarse sediment and rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/39929331-e295-49a6-8b34-3b5dec7ee5f9_original_jpg.rf.7e97a590cb4eed679baf771a8ededb3b.jpg
"Coryphaenoides exhibit elongated bodies with a streamlined shape, pale coloration, smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e361d95a-9e9d-4e60-8dc6-b941f4c545b5_original_jpg.rf.ead48fb878962e40e07084241d35c404.jpg
"Synallactes exhibit elongated, soft-bodied forms with a pale coloration, resting on a substrate of smooth, rounded boulders and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4691de51-2cf2-4b2f-8d1f-0b694005565a_original_jpg.rf.bbfa6a799b9c0821516871ee139f8eb0.jpg
"Synallactidae exhibit elongated, soft-bodied forms with a smooth texture, typically pale in color, resting on a substrate of uneven, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/92b34183-4599-4dc5-9b8c-9afee015b67e_original_jpg.rf.44c21b8a5dfb4bf5f462e82c63d6b39e.jpg
"Synallactes exhibit elongated, cylindrical bodies with a pale coloration, textured skin, and inhabit a substrate of rugged, uneven rock formations.",src/data/Fathomnet-by-Phylum-2/train/images/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original_jpg.rf.c6152b076fd4bce68c602b423654dd8a.jpg
"Ceriantharia exhibit cylindrical, elongated polyps with a soft, flexible texture, situated on a sedimentary substrate composed of fine sand and silt.",src/data/Fathomnet-by-Phylum-2/train/images/e09975fa-2221-4bc3-8fc5-e04cbe98dca3_original_jpg.rf.e56b5165f5041d346cf1f8e4ffbd7c92.jpg
"Opisthoteuthis cf. californiana exhibits a rounded, soft-bodied morphology with a reddish-brown color and smooth texture, resting on a sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ad7ffee7-c8c3-4277-a396-7a6296019944_original_jpg.rf.6202f1889eb8fbdc17f896f535ee8bdf.jpg
"Crossaster borealis exhibits a pentagonal shape, pale coloration, rough texture, resting on a rocky substrate at a depth of 2362.95 meters.",src/data/Fathomnet-by-Phylum-2/train/images/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_original_jpg.rf.5006b1611be2e131bf3fe8b5bf67e866.jpg
"Synallactes exhibit elongated, soft-bodied morphology with a pale coloration, residing on a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/1c8a72dd-2e3f-4f1f-b687-790d589a9dc0_original_jpg.rf.03cc3d260948af1b58c5733cbd4599b4.jpg
"Ceriantharia exhibit cylindrical, elongated polyps with dark coloration and a textured surface, situated on rocky substrate amidst sediment.",src/data/Fathomnet-by-Phylum-2/train/images/43af30ec-c448-4b1d-8152-369887e63f9b_original_jpg.rf.34284fbcfe04ab101173eb52084f4abc.jpg
"Antimora microlepis exhibits an elongated, streamlined body with a silvery-gray coloration, residing on a rocky substrate characterized by smooth, flat surfaces and crevices.",src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_original_jpg.rf.f5dbfeaa6a92d497976aa22cd439f0a0.jpg
"Bathyraja spinosissima exhibits a flattened, disc-like shape with a bluish-gray coloration, while Coryphaenoides displays an elongated body with a darker hue, both resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/763521d3-dfe9-4221-ad5c-40d110285b18_original_jpg.rf.f54ef0b35ba4c42ebe4a8ef6f42cbe4e.jpg
"Bathyraja abyssicola exhibits a flattened, disc-shaped body with a grayish-brown coloration, smooth texture, resting on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4338fb19-5f5e-4157-8025-eb2f72452e49_original_jpg.rf.1ed6be7405588494120d28240ff1f26e.jpg
"Macrouridae exhibit elongated bodies with a tapered caudal region, typically grayish-brown, over a rocky substrate with smooth, irregular surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/4cfa4db8-d814-4cf7-8858-097aa1786bcd_original_jpg.rf.eb543ddde460cc41c88868f05342bdcb.jpg
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a silvery coloration, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2ea570f9-4688-4fa0-91f2-7b2f6062eaa1_original_jpg.rf.9df0619bb15db27b623a1c6a2846b9fe.jpg
"Coryphaenoides exhibit elongated bodies with a silvery hue, smooth texture, resting on a soft sediment substrate interspersed with rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/cbec2932-30e5-45eb-b383-ee2f52fe38d3_original_jpg.rf.8e8bcae6e4dd9b7ff1fddc2f864daa2f.jpg
"Synallactes exhibit elongated bodies with a mottled brown coloration, textured skin, and inhabit a rocky substrate at 2309.18 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/d62df391-e837-40ed-8f16-fbeef34a1789_original_jpg.rf.b71746a91bedb19ba10e8d706fd8b5ff.jpg
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a pale coloration, resting on a rugged, rocky substrate at 1710.82m depth.",src/data/Fathomnet-by-Phylum-2/train/images/42885d57-10c6-4cda-ac27-12a023133b24_original_jpg.rf.32ac943967b9b3821b3dc63805fb6c38.jpg
"Crinoidea exhibit a cup-shaped calyx with feathery arms, while Antimora microlepis has an elongated, streamlined body; substrate consists of rocky outcrops and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4d193119-f41f-4189-9676-242ab4a0f7e1_original_jpg.rf.38dcb8a720d497d8065e4b29cb36debe.jpg
"Crossaster borealis exhibits a pentagonal shape, pale pink coloration, rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/61e9a36f-372f-4784-b951-583ac44299c8_original_jpg.rf.9f891394a162ffe4c40e36d6abf19fac.jpg
"Antimora microlepis exhibits an elongated, streamlined body with a dark brown coloration, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4a4deb91-5e33-4766-bf14-d419d764e2aa_original_jpg.rf.e0defd263613c334503409323c77a2d1.jpg
"Chrysogorgia exhibits a branching, bushy morphology with a pale color and a soft, flexible texture, anchored to a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/95d22136-1a0d-4f30-9c25-b1f2834bb13b_original_jpg.rf.ed4cb6915554fd7bfc9c0fada2205fb8.jpg
"Pteraster exhibits a flattened, star-shaped morphology with a rough, textured surface, resting on a substrate of irregular, rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/a451d823-717b-41dd-8f11-bca1a617ca82_original_jpg.rf.1220b542b431102ad2cc2d7d92dc6186.jpg
"Bathyraja microtrachys exhibits a flattened, diamond-shaped body with a grayish coloration and rough texture, resting on rocky substrate amidst fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/16edde01-5afb-48a9-a766-82247c057bd8_original_jpg.rf.b3b572d38e5fab2f8027e90ce8ffa5c1.jpg
"Bathyraja microtrachys exhibits a flattened, disc-shaped body with a grayish coloration, resting on a soft, sandy substrate interspersed with small rocks.",src/data/Fathomnet-by-Phylum-2/train/images/7fc31450-04ee-405b-b5c8-79035947f3a9_original_jpg.rf.17f38af59afc33c73ce2bf1bcee8c26c.jpg
"Coryphaenoides exhibit elongated bodies with a streamlined shape, pale coloration, and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/58bef40c-7c9f-4174-abe1-8f6522b2e905_original_jpg.rf.49bac3055f008c23d57ee3a9bd768126.jpg
"Opisthoteuthis cf. californiana exhibits a bulbous, gelatinous body with a pale pink hue, hovering above a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/515be2d2-e6cd-4b6a-9e4a-42503f088388_original_jpg.rf.6a6cdcced6db46e4ad742a08b1df1942.jpg
"Opisthoteuthis cf. californiana exhibits a rounded, bulbous body with a reddish-brown hue and smooth texture, resting on a soft, sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4ddd8fc7-b312-492e-9ca5-6d6f5d9c0300_original_jpg.rf.8a548d9929fef6e73544569818127566.jpg
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a pale coloration, swimming above a rocky substrate with scattered sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_original_jpg.rf.d766c57e157c1e947694c6d088f82097.jpg
"Hymenaster exhibits a star-shaped morphology with a pale coloration, textured surface, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/17dca085-0aa8-47c3-be60-b66c844d5778_original_jpg.rf.1a681fb3786a6e4f903c2ae758766b5e.jpg
"Coryphaenoides exhibit elongated, streamlined bodies with a silvery-gray coloration, resting on a substrate of rocky sediment interspersed with coarse gravel.",src/data/Fathomnet-by-Phylum-2/train/images/46563a77-107a-4795-8aa8-10584abbb2e4_original_jpg.rf.24c6c1dce899f4ae3e3a360969be8cd8.jpg
"Ophiuroidea exhibit a star-shaped morphology with slender arms, pale coloration, and a rough texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/28bb05db-f3a2-4d83-94df-84682e5d1def_original_jpg.rf.2f623e8e5009d89cb7fce3493c30d944.jpg
"Pteraster exhibits a flattened, star-shaped morphology with a rough, textured surface, resting on a rocky substrate at 2027.25m depth.",src/data/Fathomnet-by-Phylum-2/train/images/1a19cab1-342d-4a40-b1e2-f62e71c72b83_original_jpg.rf.7d4501a77a580d406045f53f3ef2620d.jpg
"Ceriantharia exhibit elongated, cylindrical polyps with a pale coloration, resting on a soft sediment substrate interspersed with rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_original_jpg.rf.7ecef9db746bfebb91777bdee479c374.jpg
"Coryphaenoides exhibit elongated, streamlined bodies with a dark coloration, textured scales, resting on a substrate of uneven, coarse sedimentary rocks.",src/data/Fathomnet-by-Phylum-2/train/images/c8433d2b-a9ff-491e-abfe-50e26a89f547_original_jpg.rf.14bb5321e6512e640a6623b7a2d9ba53.jpg
"Hymenaster exhibits a star-shaped, brownish body with a rough texture, resting on a substrate of fine sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/7282f04a-da91-4032-b03d-179e5a301899_original_jpg.rf.51e51bd5b7465ffb78b454237406d596.jpg
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying a pale coloration against a substrate of irregular, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/9ce237b9-c2f6-487b-9a48-015a0fc82ca7_original_jpg.rf.6ed8514814479d9334f3b8d24bc03078.jpg
"Opisthoteuthis cf. californiana exhibits a rounded, soft-bodied morphology with a reddish-brown color and smooth texture, resting on a sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ad7ffee7-c8c3-4277-a396-7a6296019944_original_jpg.rf.cb09caad136b7db8b70ebc663123387b.jpg
"Coryphaenoides exhibits an elongated, streamlined body with a bluish-gray coloration, textured skin, and is situated over a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/45f8e621-4357-4a62-b3de-c6bb997d8b88_original_jpg.rf.d561c6aeb1363bdea034bfc58855d06f.jpg
"Coryphaenoides exhibits an elongated, streamlined body with a silvery coloration, resting on a substrate of angular, dark basaltic rock fragments.",src/data/Fathomnet-by-Phylum-2/train/images/49f8eddb-5ee3-40ed-b536-89a52172563f_original_jpg.rf.458715223369a3d337be979060230d31.jpg
"Synallactes exhibit elongated, cylindrical bodies with a pale coloration and smooth texture, resting on a rugged basalt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/26586708-a08b-4a6b-bd31-0251627c918c_original_jpg.rf.09e98ae3b682e08e07575c4b27b329a6.jpg
"Antimora microlepis exhibits an elongated, streamlined body with a dark gray coloration and smooth texture, resting on a substrate of rocky, uneven volcanic formations.",src/data/Fathomnet-by-Phylum-2/train/images/5e711c56-639a-4222-9cb1-2fa34907ba36_original_jpg.rf.c7c228c509f053c4f611d4312794d6b3.jpg
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a dark brown coloration, resting on a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/3e00f514-e264-4573-9b01-b754fd66cee2_original_jpg.rf.baa2102ab00c22a18cfc678a29db4d46.jpg
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on a substrate of dark, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/150f24a0-aa88-468e-9415-f1e8ea6c7f8d_original_jpg.rf.4155c6d5cc2380f3030b7d92d474d6dc.jpg
"Euplectellidae exhibit a cylindrical, porous structure with a white to cream coloration, resting on a substrate of irregular, rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/721c0e83-16ae-41cd-8237-6e0cc92e6b79_original_jpg.rf.aaf21eae2851f6af53a15215fdc8cf23.jpg
"Antimora microlepis exhibits an elongated, streamlined body with a dark gray coloration and smooth texture, resting on a soft, sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/c1211b39-af32-4ce0-8629-b9f237b8266b_original_jpg.rf.da4c107e9fd99ac2d535cc39cc324c91.jpg
"Solasteridae exhibit a star-shaped morphology with a rough texture, displaying muted colors against a rocky substrate at 2236.75m depth.",src/data/Fathomnet-by-Phylum-2/train/images/07f19530-a0c3-4a49-ab20-77f65c576d60_original_jpg.rf.03a94b8d0299fa3b9f86aa8500dbd913.jpg
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and rough texture, resting on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_original_jpg.rf.cf7644794b0af8108c9a9761a148f13c.jpg
"Opisthoteuthis cf. californiana exhibits a rounded, gelatinous body with a vibrant red hue, resting on a substrate of irregular basaltic rocks.",src/data/Fathomnet-by-Phylum-2/train/images/a5188e36-ef01-41bc-9f12-1890c11cb1b9_original_jpg.rf.93cd06fabc921a21303fba26ab810238.jpg
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and rough texture, resting on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ae2b8fd4-7af3-45f4-8373-aac60e7c760d_original_jpg.rf.0515223b53b52cba9aa8973afb2f902a.jpg
"Munidopsis exhibits a robust, elongated body with a pale coloration and a rough texture, inhabiting a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/24dcc7ed-6c96-4c9c-8055-aace1258ddc1_original_jpg.rf.9b76686f06c625ad2351a7681c55d048.jpg
"Peniagone exhibits a translucent, gelatinous body with a smooth texture, situated on a rocky substrate characterized by dark basaltic formations.",src/data/Fathomnet-by-Phylum-2/train/images/394e1ee0-6b58-4f75-8842-edddf627a6d9_original_jpg.rf.4d7389b01348a9d764b24a1988c60c66.jpg
"Octocorallia exhibits a branched, soft structure with a pale hue, while Antimora microlepis displays an elongated, dark body over a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_original_jpg.rf.7967b3691aa6ece6116b98cc1c5eb8ee.jpg
"Holothuroidea exhibit elongated, cylindrical bodies with a leathery texture, often in muted colors, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/072a0020-bf83-4edb-99e9-cbd0f4f01c41_original_jpg.rf.2fb1e3219978a9a285541797ce5a7f48.jpg
"Opisthoteuthis cf. californiana exhibits a rounded, gelatinous body with a reddish hue, resting on a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/ef21dbef-b552-44f5-847a-e2bb36ee6b7b_original_jpg.rf.cd64b913df29c57f131c861f5ad1c647.jpg
"Coryphaenoides acrolepis exhibits an elongated, streamlined body with a silvery-gray coloration, resting on a rough, rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/e61a8e4b-8a1c-4311-8c52-53308deb464e_original_jpg.rf.0519c30e41086af4d72022bbf04dce03.jpg
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a hard, rocky substrate characterized by uneven, textured surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/6a3b7c16-dc62-4ff7-b0e2-bcffde6bacbd_original_jpg.rf.5663457a56aee6403903d7c2806f10b7.jpg
